run,max_steps,init_cars,av_travel_time,free_flow_travel_time,av_waiting_agents,travel_time_index,sim_type
0,1000,500,429.45415472779365,29.68112955429956,65.79615810033329,14.4689289517145,static
0,1000,500,283.43767908309457,29.63671528103333,44.49609114268735,9.563734590536313,dynamic
1,1000,500,420.0491684743312,28.835379477716607,64.502137840779,14.567145502591233,static
1,1000,500,300.3036876355748,28.88595472955282,54.731205896639224,10.396183558660024,dynamic
2,1000,500,420.9712849964106,28.926029555981216,68.67141287309377,14.553372566452474,static
2,1000,500,295.92821249102656,28.79749401362957,51.001103504142534,10.276179321400905,dynamic
3,1000,500,483.2282453637661,28.50313641949561,74.30544780929279,16.953511299663393,static
3,1000,500,263.2261055634808,28.47618140086039,42.86008225427229,9.243729061071637,dynamic
4,1000,500,466.96153846153845,29.22401467519773,72.0945285422953,15.978692306702348,static
4,1000,500,294.0078347578348,29.10306197082301,47.01210296321434,10.102299031373038,dynamic
5,1000,500,452.5424460431655,29.333026983274607,69.89654025931782,15.427744511372811,static
5,1000,500,269.33741007194243,29.25699136684248,42.72839766904164,9.20591617555002,dynamic
6,1000,500,444.9828080229226,29.730469581108128,68.49251313357843,14.967231069423866,static
6,1000,500,285.1755014326648,29.580442499709932,45.79766247359278,9.64067733048487,dynamic
7,1000,500,452.8562185478073,29.096864557830358,70.0248578114986,15.563746315268785,static
7,1000,500,287.5017972681524,29.10014913023393,48.02767382018633,9.879736216521627,dynamic
8,1000,500,472.5021707670043,29.381151421985326,71.06226928310147,16.081812587284798,static
8,1000,500,284.3813314037626,29.35101722273561,46.70755025971526,9.688977020649151,dynamic
9,1000,500,446.05603448275866,28.941607189232244,70.04998854664773,15.41227588247809,static
9,1000,500,288.91163793103453,28.96844556837513,46.38800273445521,9.973322084165932,dynamic
10,1000,500,467.1478571428572,29.38829651029839,72.37123823529201,15.895710626818975,static
10,1000,500,285.0157142857143,29.30963392173077,45.74923816950022,9.724301403655463,dynamic
11,1000,500,424.24590163934425,29.284755860107797,66.60477937982388,14.486919531306713,static
11,1000,500,281.58446186742697,29.271039592789922,46.141291717420366,9.619899593070386,dynamic
12,1000,500,433.3860531991373,28.98453031753354,68.34905170094169,14.952322789131768,static
12,1000,500,257.196980589504,28.98100710363748,42.638085929642145,8.8746736671281,dynamic
13,1000,500,412.55308464849367,28.852461317323307,64.8414582517716,14.298713725362227,static
13,1000,500,263.41965566714487,28.905509506650557,42.89203123099293,9.113129647707387,dynamic
14,1000,500,511.42056074766367,29.196529373222408,75.78942065964198,17.516484723582007,static
14,1000,500,263.46944644140905,28.96217344294436,43.10613301823472,9.097019150183783,dynamic
15,1000,500,403.47945205479454,28.68101638981118,63.65410860403202,14.067822652133383,static
15,1000,500,275.03172314347506,28.681663398352235,45.194586495669746,9.5891134110191,dynamic
16,1000,500,430.08333333333326,28.91491143560276,67.6213476559512,14.874101699781596,static
16,1000,500,268.4080459770115,28.73915583702588,43.48224887710097,9.339454766838003,dynamic
17,1000,500,463.32492795389055,29.239857399394086,69.7593201764671,15.845663049078054,static
17,1000,500,287.600144092219,29.16165528664739,46.59096055188292,9.862270891868958,dynamic
18,1000,500,472.03295128939834,29.099858818435035,69.68537522385394,16.221142316689214,static
18,1000,500,283.59383954154725,29.103888408753985,45.60213876586514,9.74419072663317,dynamic
19,1000,500,486.69956772334297,29.37687929117352,73.26009789758285,16.567436006368965,static
19,1000,500,273.78530259366,29.40745301181889,43.49845254829396,9.310065121369922,dynamic
20,1000,500,455.8246895544193,29.3671499244427,68.78150451997888,15.521584175760612,static
20,1000,500,278.0613586559533,29.335712865759806,44.268647160774414,9.478595591944934,dynamic
21,1000,500,474.9201141226818,29.52543144176009,72.93894693184463,16.08512021439815,static
21,1000,500,294.71683309557767,29.369106739483968,52.60694551240247,10.034926690479118,dynamic
22,1000,500,429.9261119081778,28.948899733105666,66.89591358825658,14.851207329877164,static
22,1000,500,287.5329985652798,28.951827421899896,47.97593991046948,9.931428312804274,dynamic
23,1000,500,436.0672937771346,29.530937919467483,66.6859915625416,14.766455944146257,static
23,1000,500,289.2973950795948,29.520136295446747,46.442267057622956,9.800002011651166,dynamic
24,1000,500,422.6806358381504,29.04489759733141,66.09230054970051,14.552664006533988,static
24,1000,500,272.2008670520231,29.039382356467023,42.11346483394542,9.373507456552511,dynamic
25,1000,500,428.823487544484,29.26280808053247,69.19265992868768,14.654215219685815,static
25,1000,500,280.76654804270464,29.213135647954093,46.233970012654325,9.610969237476152,dynamic
26,1000,500,451.8453757225434,29.78983919634668,69.70094938439127,15.167768202587547,static
26,1000,500,289.3836705202312,29.745112120433365,46.30311797707297,9.728780626160072,dynamic
27,1000,500,438.3904208998549,28.5449590493516,66.69910446458927,15.357892794378099,static
27,1000,500,263.4092888243832,28.49387165347225,41.779814628612755,9.244419011492397,dynamic
28,1000,500,442.69119769119766,28.771917954614505,68.10977177456888,15.386224803974107,static
28,1000,500,265.82395382395384,28.631846426810828,42.273273725273576,9.284205770782444,dynamic
29,1000,500,482.0713266761769,29.36408974423026,72.48308498036583,16.417036280543954,static
29,1000,500,282.18116975748933,29.27655335815559,44.96589849201447,9.638469607587258,dynamic
30,1000,500,443.38758029978584,29.21316086432513,70.90985167362935,15.177665380306285,static
30,1000,500,270.51605995717347,29.073324920039074,42.990821842799214,9.304613789485003,dynamic
31,1000,500,417.2426628489621,29.28392626208621,65.02255633211854,14.248180353778745,static
31,1000,500,281.75161059413034,29.211477363769003,46.784247732338116,9.645236599487669,dynamic
32,1000,500,472.9559346126512,29.343131486028,70.46728781433707,16.118113870629433,static
32,1000,500,308.3489694385217,29.290809975090504,50.326267739276396,10.527157483891633,dynamic
33,1000,500,463.7402597402597,29.70795352253478,74.12172252935076,15.609969881920426,static
33,1000,500,277.7907647907648,29.57102625046537,43.970927772167215,9.394018402942413,dynamic
34,1000,500,451.6850625459897,29.351641969813137,69.65637889861212,15.388749392982097,static
34,1000,500,277.8256070640177,29.247814383904338,45.18507497409983,9.499021137692623,dynamic
35,1000,500,460.45043103448273,29.83870149247716,69.84502999628485,15.43131597568246,static
35,1000,500,279.423132183908,29.767712711550388,45.68460477091414,9.38678543734692,dynamic
36,1000,500,463.9784172661869,29.129800608644405,72.08184532046789,15.92796406332075,static
36,1000,500,265.18129496402884,29.04039198959219,42.359666049380685,9.131464033235757,dynamic
37,1000,500,450.6292296616271,29.17684321581449,69.02734589159834,15.444756183128689,static
37,1000,500,274.3678905687545,29.167035021453838,44.49058446356978,9.406780304098204,dynamic
38,1000,500,424.0057347670252,29.60252672112291,68.594342513656,14.323295398445682,static
38,1000,500,280.02795698924734,29.42607340442889,44.504943626748506,9.516320887961239,dynamic
39,1000,500,447.3034033309197,29.39479702949973,67.54853644930188,15.217094470222724,static
39,1000,500,273.44967414916727,29.330166302811705,44.62129628161818,9.323154574918087,dynamic
40,1000,500,449.31141618497116,29.03782535733268,69.87949298876075,15.47331491445554,static
40,1000,500,303.6293352601156,28.84688114452621,49.717601522309494,10.52555157484435,dynamic
41,1000,500,469.922746781116,29.03137998419342,72.53238365686553,16.186717511774244,static
41,1000,500,277.83690987124464,28.94583205740413,46.87661611876185,9.598511776073682,dynamic
42,1000,500,437.94974874371866,29.58725901461245,67.439508421564,14.801970960791795,static
42,1000,500,302.6855707106963,29.59292243773016,55.15291325949254,10.228309534065502,dynamic
43,1000,500,447.2221418234443,29.235131939791533,70.47125390188319,15.29742170291821,static
43,1000,500,290.1295224312591,29.06852287198997,45.78708154074093,9.980882885205832,dynamic
44,1000,500,471.5776664280601,29.14258014430166,72.7164992497405,16.18174039817367,static
44,1000,500,287.6270579813887,29.07676624125543,44.70150274993175,9.891989212104695,dynamic
45,1000,500,416.6707581227437,29.24232749503038,65.76512941027995,14.248891720180454,static
45,1000,500,289.2714801444044,29.126500208473505,48.271499512039064,9.931556420233738,dynamic
46,1000,500,418.964260185847,28.99204045809977,66.22996493540029,14.451009779437484,static
46,1000,500,270.4517512508935,28.94551109420053,44.64952139998762,9.343478177695076,dynamic
47,1000,500,427.1520172910663,29.231284844008325,67.35777316875921,14.612837566687448,static
47,1000,500,272.2269452449568,29.18677786790643,44.11346859101819,9.327064004015856,dynamic
48,1000,500,458.3345272206303,29.920148024605073,69.71522762765768,15.318591567251445,static
48,1000,500,272.87965616045847,29.8600443375172,43.24638281608085,9.138621934917992,dynamic
49,1000,500,456.10739687055474,29.3711123229802,70.04532009702315,15.529115542338266,static
49,1000,500,268.99644381223334,29.31817566430853,43.99426662563885,9.175074427966713,dynamic
0,1000,750,625.960542540074,30.02582374945882,84.55166917893834,20.8474061448974,static
0,1000,750,371.76078914919856,29.610734686193155,54.044383691926186,12.554932969040532,dynamic
1,1000,750,607.0470588235294,29.095614114244327,81.39081616512789,20.86386822563534,static
1,1000,750,391.7145510835914,28.79483944954241,58.53147596206258,13.603637268754284,dynamic
2,1000,750,544.8751537515375,29.07716629036929,78.71076920714665,18.738935847817007,static
2,1000,750,342.05350553505536,28.84461651599927,52.55779151967248,11.858486846075012,dynamic
3,1000,750,598.973505853358,28.742452992473268,79.9390515789608,20.83933149373889,static
3,1000,750,359.6124460874923,28.63432573606338,52.375659406513826,12.558788686076165,dynamic
4,1000,750,604.0670731707318,29.448021782547702,82.80918806564448,20.51299328801538,static
4,1000,750,386.56341463414634,29.287374066660018,56.96092624788389,13.198978295367215,dynamic
5,1000,750,574.1442663378542,29.317843778775345,78.09242375922706,19.58344108353242,static
5,1000,750,367.1448828606658,29.146604593852892,54.32284675841025,12.596488955632859,dynamic
6,1000,750,571.2920517560074,29.61827002845854,79.49508515788088,19.288501698684108,static
6,1000,750,416.10659272951324,29.463111077245536,61.18343888674425,14.122968604319382,dynamic
7,1000,750,598.299938537185,29.34925126736947,82.45669147965866,20.385526468348967,static
7,1000,750,368.0706822372464,29.04190041345471,54.70774362048793,12.673780882008822,dynamic
8,1000,750,587.907960199005,29.76021392352089,80.02919137599515,19.754829777428238,static
8,1000,750,382.6349502487562,29.506256352949386,56.800971137927505,12.967926044962628,dynamic
9,1000,750,579.6524953789277,29.19815519914059,81.0426860757606,19.85236709050677,static
9,1000,750,372.354898336414,29.070915072227038,57.22786853753362,12.808502842490293,dynamic
10,1000,750,597.2723378212976,29.466277085825528,80.27641006029314,20.26969121622119,static
10,1000,750,371.8935128518972,29.403304291833486,55.47617146382708,12.648017690827606,dynamic
11,1000,750,589.5183823529413,29.398905432124142,80.72788972359857,20.052392212833052,static
11,1000,750,364.64583333333326,29.10449979833175,53.34472259409721,12.528847286845815,dynamic
12,1000,750,568.6594827586208,29.240138093786307,78.93283105593491,19.4479068783695,static
12,1000,750,359.9809113300493,29.0342055281642,56.60443869901963,12.398510817899089,dynamic
13,1000,750,593.086876155268,29.00357283303709,79.98397226289609,20.448752281984405,static
13,1000,750,350.53912507701784,28.92321668038574,53.01115083981973,12.119645230011216,dynamic
14,1000,750,618.2133168927252,29.173141687910622,81.90418150804379,21.19118069305896,static
14,1000,750,347.63378545006174,28.877373780430325,52.896379672945315,12.038275644222429,dynamic
15,1000,750,561.75169857937,28.693093567302398,76.79646379872325,19.57794119556079,static
15,1000,750,361.0277949351452,28.62034241085967,55.326466717675075,12.614377205988884,dynamic
16,1000,750,560.4548248309774,28.87690825623073,76.91164061740342,19.408408263722233,static
16,1000,750,365.0436385986478,28.69528597245489,54.74804732076802,12.721380053471488,dynamic
17,1000,750,595.8858729179519,29.54778654045679,80.9190439789413,20.16685317873357,static
17,1000,750,382.19740900678596,29.19472397264546,57.27681470886139,13.091317779366332,dynamic
18,1000,750,603.458230958231,29.133563289600488,79.81377033151955,20.713505758275755,static
18,1000,750,366.4416461916462,29.06570722738997,54.46227675882495,12.607353515428354,dynamic
19,1000,750,643.1639950678175,29.5760594071417,85.33666276686328,21.74610167683506,static
19,1000,750,362.2934648581997,29.238694058742624,53.475801715606536,12.39089078774607,dynamic
20,1000,750,606.194375,29.46905800795373,81.00991148786416,20.570537912558567,static
20,1000,750,368.73625,28.984634134589292,55.304085527266,12.721783835110152,dynamic
21,1000,750,638.8835784313726,29.70629053469717,83.45384657971834,21.50667642885778,static
21,1000,750,381.50183823529403,29.193261987714024,55.52538962678381,13.06814697158026,dynamic
22,1000,750,627.4747536945812,29.369298538925317,84.19454638037611,21.36498945873502,static
22,1000,750,369.01046798029563,28.80228892613931,56.83502338132367,12.81184522961308,dynamic
23,1000,750,581.1379738968302,29.566627976134072,78.98421580874212,19.655199584001263,static
23,1000,750,369.2728402734618,29.382375754153017,53.975805606446855,12.567834655823136,dynamic
24,1000,750,635.6884328358209,29.39232325350607,82.9519788317063,21.627702830874142,static
24,1000,750,364.773631840796,29.002014065780944,52.46963728829253,12.577527581823606,dynamic
25,1000,750,553.1198044009781,29.36508137056144,77.81410116069745,18.83597043103997,static
25,1000,750,385.91992665036673,29.343222697342235,57.60371511260754,13.151927129167087,dynamic
26,1000,750,595.6494717215662,29.87243836611515,79.67058389965023,19.93976736754179,static
26,1000,750,366.6003729024239,29.639751377760025,55.22911306009046,12.368537381777768,dynamic
27,1000,750,612.9102803738318,29.14794721116379,82.05883664275302,21.027562453491907,static
27,1000,750,343.97320872274145,28.66361729027377,51.2185155061949,12.000341940075355,dynamic
28,1000,750,594.5794681508968,28.74042545599012,80.22173088996719,20.687914626085455,static
28,1000,750,341.76128633271486,28.39810189385065,49.83229948946997,12.034652442976133,dynamic
29,1000,750,609.2221538461539,29.48253354956553,80.79310894767788,20.663833141135573,static
29,1000,750,375.0966153846154,29.44463966995364,54.58648430181066,12.739045870117321,dynamic
30,1000,750,577.7269938650306,29.076327784075843,77.64912461125017,19.86932456379285,static
30,1000,750,358.0490797546012,28.956749657863842,53.21850081805604,12.364960984402652,dynamic
31,1000,750,608.7446020974706,29.422230292780675,81.56723913237902,20.689954365792527,static
31,1000,750,358.8877236273905,29.058097754735442,55.042879153514264,12.350695721949124,dynamic
32,1000,750,603.9664429530201,29.418863183800262,80.58372589824508,20.52990420396663,static
32,1000,750,395.83465527760836,29.152846847992915,58.944884101506126,13.577907411291475,dynamic
33,1000,750,568.4336829117829,29.85898356989239,78.6389792615404,19.0372750492736,static
33,1000,750,353.68723010487366,29.618280093618694,52.359694615359906,11.941518176846333,dynamic
34,1000,750,611.9148264984228,29.64307063557569,81.86367732419289,20.642761137034245,static
34,1000,750,366.18044164037855,29.333768984596897,56.47324042851324,12.483238748919687,dynamic
35,1000,750,582.4153846153846,29.892482024508233,81.52156825210737,19.483674327808387,static
35,1000,750,378.1606153846154,29.558762027564715,56.46621019813156,12.793520074757042,dynamic
36,1000,750,578.7452190006169,29.319056091354064,80.41812914357887,19.739558367681692,static
36,1000,750,357.2004935225171,29.09822416168756,54.20045351372592,12.275680176827708,dynamic
37,1000,750,618.7113846153846,29.419671615547102,82.13808225565701,21.030533334995514,static
37,1000,750,360.312,28.95928880869722,54.87968134561428,12.442018254667532,dynamic
38,1000,750,572.2243392747388,29.30234718399197,77.31942363435033,19.528276546642925,static
38,1000,750,375.9366933005532,29.1214209223637,55.72820305128083,12.909284004471559,dynamic
39,1000,750,601.7580445544553,29.604073567433577,82.0130201633037,20.326866273445173,static
39,1000,750,371.1732673267327,29.294054938495968,55.98714016059633,12.67060050600798,dynamic
40,1000,750,597.021052631579,28.95163050593948,78.7069808690388,20.62132744161332,static
40,1000,750,380.59442724458205,28.857090549370646,55.79493313142577,13.188939702477471,dynamic
41,1000,750,614.6127450980392,29.15297699563089,81.9292168057721,21.082332181380657,static
41,1000,750,364.60416666666674,29.053137119960628,55.03784592865034,12.549562725746734,dynamic
42,1000,750,587.9654959950709,29.45615562517068,79.73364169967888,19.960700353329425,static
42,1000,750,361.524337646334,29.231708621387426,53.39684063085457,12.367540410615073,dynamic
43,1000,750,568.0012376237623,29.143082592822427,79.32756817586007,19.490087770044404,static
43,1000,750,382.756188118812,29.08148610163225,55.84561209737567,13.161507179556725,dynamic
44,1000,750,596.4659300184162,29.504206125682398,80.2813554910178,20.216301617389163,static
44,1000,750,381.2473910374463,29.03992413780989,54.31225348965904,13.128387981601625,dynamic
45,1000,750,577.2413580246914,29.318443971981416,78.08900653708824,19.68867647192805,static
45,1000,750,359.70555555555563,29.138486981397325,55.79899262620079,12.344688857221715,dynamic
46,1000,750,561.4071122011036,29.099355880372357,76.51305668326852,19.292767664997534,static
46,1000,750,359.1618638871858,29.05899188774615,54.00726678387787,12.359749618108408,dynamic
47,1000,750,578.6041923551171,29.44928559410911,78.98795142035273,19.64747805192457,static
47,1000,750,367.99938347718864,29.247814132313053,54.99759511001106,12.582115771538026,dynamic
48,1000,750,626.0320197044335,30.39816886293225,83.53073411865954,20.594399041839047,static
48,1000,750,361.3830049261084,29.920136987284327,53.49965449775698,12.078253688467116,dynamic
49,1000,750,584.1972087378641,29.51941771648138,79.12372801481901,19.79026870884697,static
49,1000,750,360.94842233009706,29.29245752466381,55.41084303500831,12.322230800409422,dynamic
0,1000,1000,706.8976293103449,30.016260184799,88.26963317479272,23.550489799803103,static
0,1000,1000,498.0377155172413,29.537874853599053,66.35227199776392,16.86098671572366,dynamic
1,1000,1000,683.0075963103635,29.355262658963607,84.82787039466203,23.26695571575161,static
1,1000,1000,574.1540965816604,28.905838245760563,75.36767909465979,19.86291114272972,dynamic
2,1000,1000,663.8228325255789,29.242844006114,84.02717918559976,22.700351319686586,static
2,1000,1000,441.61389337641367,28.893525307316278,60.272058592575064,15.284181790879984,dynamic
3,1000,1000,698.2097035040431,29.085530382669397,86.6718351782243,24.005396990115447,static
3,1000,1000,483.0970350404312,28.573975579083854,62.59020509478466,16.906889057260138,dynamic
4,1000,1000,692.4353379457158,29.90389423817923,87.67708308541164,23.155356704735198,static
4,1000,1000,504.11761575306014,29.337135418792638,64.92675613000175,17.183600530750354,dynamic
5,1000,1000,675.1109316101239,29.502699621477213,85.35824473095789,22.883022241078592,static
5,1000,1000,457.0010770059236,29.105020093321578,61.93463687472607,15.701795619470706,dynamic
6,1000,1000,687.2166666666667,30.116354052382675,86.94295348097864,22.81872053540615,static
6,1000,1000,491.3376344086021,29.63090936092825,66.89397622423965,16.58192897233478,dynamic
7,1000,1000,692.4938138784293,29.617605648005,87.52861150099842,23.38115451020852,static
7,1000,1000,463.85099515868745,29.074019390291863,62.41869554664463,15.954140668750204,dynamic
8,1000,1000,705.5934782608696,30.19563548541135,87.78652924698368,23.36739952374138,static
8,1000,1000,537.5505434782609,29.666045097317237,71.3956626256237,18.120060888293885,dynamic
9,1000,1000,696.3560606060606,29.62415697194217,87.2806977857398,23.506358721552754,static
9,1000,1000,460.6385281385282,29.069490458513087,61.537345982477646,15.846116353361426,dynamic
10,1000,1000,712.7966648735878,29.95691656137641,87.64403300602685,23.79405982632405,static
10,1000,1000,480.7132867132866,29.479150118470287,60.861524093335504,16.306890964678587,dynamic
11,1000,1000,676.3659188034187,29.485282561342746,86.61280572400138,22.939102496178265,static
11,1000,1000,469.13888888888886,29.16834590141423,64.96376499633918,16.083835897809433,dynamic
12,1000,1000,694.7905844155844,29.444302188108765,85.9078744365621,23.59677536172616,static
12,1000,1000,486.2429653679654,29.104676891761986,68.65767623489407,16.706695187727558,dynamic
13,1000,1000,699.5453074433658,29.27654572625791,86.44786335400923,23.89439362089596,static
13,1000,1000,465.8969795037757,28.989162660401,63.87263310267753,16.071418997561725,dynamic
14,1000,1000,697.142703284868,29.64179914649721,86.68795448686615,23.5189065224892,static
14,1000,1000,451.7819063004848,29.173639015581607,59.550424344114724,15.485963408925034,dynamic
15,1000,1000,689.5884261763115,29.202754122358407,86.96482525862845,23.61381475483314,static
15,1000,1000,463.9843158464034,28.69837313353626,61.02628709919709,16.167617365884823,dynamic
16,1000,1000,675.2665233745297,29.202412238536954,85.11435690751598,23.123655602786627,static
16,1000,1000,596.7855991402473,29.137481786798066,78.83108756899107,20.48171504685918,dynamic
17,1000,1000,687.8204851752022,29.84493534582885,85.68338101884198,23.046472616042447,static
17,1000,1000,488.5051212938005,29.342975963827712,64.75046487288283,16.648111012870707,dynamic
18,1000,1000,695.5948414830738,29.212310320525408,86.26349228502508,23.81170245868327,static
18,1000,1000,550.8387963460505,29.1053599087339,72.95264084135039,18.92568235106261,dynamic
19,1000,1000,703.5681206246634,29.592356897302945,87.53189210657824,23.77533236255293,static
19,1000,1000,529.8766828217555,29.349452352842125,68.9439163479287,18.05405690203428,dynamic
20,1000,1000,674.6216657593902,29.6561757861737,85.06614972054966,22.748100450426666,static
20,1000,1000,483.0669569951007,29.15714664280974,62.39686787881706,16.56770338033838,dynamic
21,1000,1000,711.935414424112,29.672100408472904,87.95036871662573,23.99342832571495,static
21,1000,1000,504.6130247578041,29.181057406480257,62.347585346534366,17.292485934582494,dynamic
22,1000,1000,700.4461206896551,29.42754835698424,87.58239973342873,23.802394687881414,static
22,1000,1000,465.11691810344826,28.76146088182557,63.358116217305906,16.171533150367782,dynamic
23,1000,1000,698.3889190657253,29.916131106932358,87.39959444501312,23.34489431702918,static
23,1000,1000,480.2574687669745,29.32305544279973,62.45384266899122,16.37815232808222,dynamic
24,1000,1000,708.9739696312364,29.57022352481505,87.45366705566134,23.975942185092787,static
24,1000,1000,496.6209327548807,29.130741413055194,62.090866318739344,17.048001824365368,dynamic
25,1000,1000,691.6332976445398,29.517298315034395,86.55905266315928,23.43145670931075,static
25,1000,1000,484.28426124197,29.29434814295137,67.37864795604939,16.531661973795973,dynamic
26,1000,1000,703.0243902439024,30.14038600157255,87.59209585557274,23.3249962428226,static
26,1000,1000,505.4731707317074,29.602823447216505,65.43340720164032,17.075167564100582,dynamic
27,1000,1000,706.2264048008728,29.19595961368608,87.38649602145986,24.189182823427995,static
27,1000,1000,490.38188761593017,28.66040793994218,61.80572853705346,17.110080520958537,dynamic
28,1000,1000,685.2367853290183,29.00147329272353,86.06293098342339,23.627654306132932,static
28,1000,1000,489.3446601941748,28.523428220224663,63.54005562897989,17.155885204822713,dynamic
29,1000,1000,692.6448497854077,29.728887797504953,86.60126770677202,23.29871384705953,static
29,1000,1000,498.80150214592277,29.445411630160628,66.29990327148649,16.939871936957594,dynamic
30,1000,1000,704.2732651963423,29.45612539815011,86.28989821186994,23.909229597473523,static
30,1000,1000,512.0892953200646,28.939887522518525,65.53484437508948,17.69493039396234,dynamic
31,1000,1000,696.4195464362851,29.495207686744088,88.45331204183626,23.61127793479732,static
31,1000,1000,469.04049676025915,29.08897571296884,62.31372760078514,16.124338697534313,dynamic
32,1000,1000,710.0315002669514,29.85669107203769,87.2513706766936,23.781319187508092,static
32,1000,1000,491.4799786438868,29.24780266333157,63.117780482518995,16.803996672887262,dynamic
33,1000,1000,664.3087284482757,30.193395601778512,86.87048869792135,22.001789305511085,static
33,1000,1000,498.6928879310345,29.512042225903173,62.08252065301055,16.89794573055077,dynamic
34,1000,1000,670.0714678394722,29.763626803805014,83.21909312602243,22.513098697831047,static
34,1000,1000,553.8889499725124,29.558009214484176,72.74214474070479,18.73904788219271,dynamic
35,1000,1000,675.6318918918919,29.863099842325358,86.22466365476282,22.62430542908041,static
35,1000,1000,519.3886486486487,29.58395158921112,69.16361756887822,17.556432482740504,dynamic
36,1000,1000,684.8311758360303,29.57406410868005,85.5095661040324,23.156478369674964,static
36,1000,1000,463.2233009708737,29.04439271465701,62.082097713600724,15.948803113969465,dynamic
37,1000,1000,683.5147770016121,29.49750194836465,85.92121504202039,23.17195463528077,static
37,1000,1000,463.30951101558304,29.052340074794866,62.42302738335302,15.947407672593632,dynamic
38,1000,1000,688.1996779388082,29.594305058575912,86.3087056662892,23.254463200830607,static
38,1000,1000,457.9436392914654,29.037844848143905,61.04267508746288,15.77057945196429,dynamic
39,1000,1000,689.9448648648648,29.874427080349587,86.2633389752059,23.09483167691232,static
39,1000,1000,522.1313513513513,29.415318773828602,68.95331367769249,17.750321027148004,dynamic
40,1000,1000,711.6932249322493,29.586703286006927,89.7326981298474,24.054495631111607,static
40,1000,1000,480.4151761517615,28.88197602832795,60.87352402847458,16.633736406420454,dynamic
41,1000,1000,705.0139484978541,29.547841155153602,87.67374226249805,23.860083205262818,static
41,1000,1000,467.32349785407723,29.087391438721447,61.70707596667214,16.066187950837392,dynamic
42,1000,1000,695.628694250403,29.830077830427708,86.82294554608913,23.31970765228234,static
42,1000,1000,458.61257388500803,29.274977018816557,61.18219898532797,15.665685188761508,dynamic
43,1000,1000,692.1044372294373,29.824476648871013,87.82467851214655,23.2059206060079,static
43,1000,1000,577.3068181818181,29.589112922682947,76.2481527457588,19.510784919113128,dynamic
44,1000,1000,707.1788222582387,29.708563233900513,87.18978249133251,23.80387151982077,static
44,1000,1000,507.27336574824415,29.085770713696828,65.23386096405518,17.440602511157227,dynamic
45,1000,1000,700.2584814216478,29.756072888452692,87.12866801097442,23.533296347495977,static
45,1000,1000,467.9278406031234,29.108538526412183,61.598651573408155,16.075277712020487,dynamic
46,1000,1000,695.3756045137022,29.491122423374424,86.76380820899277,23.57915017715817,static
46,1000,1000,483.66792047286407,29.172089754901762,63.11510556082828,16.579817371211597,dynamic
47,1000,1000,670.5303926842388,29.466289376919498,83.78491864516651,22.755847677565235,static
47,1000,1000,469.7638515330823,29.20714827546504,60.689537250972606,16.08386574076112,dynamic
48,1000,1000,699.3950484391818,30.391760897726353,86.26142027929428,23.012653027666605,static
48,1000,1000,526.3460710441335,29.86591082110637,71.0432905226616,17.623640350260548,dynamic
49,1000,1000,696.8290734824283,29.816019580994983,86.52564657601683,23.370962431437146,static
